Date,Time,Motu,Site,Transect,Species,Size,Abundance,Area_m2,Density_ha,Biomass_ind_g,Biomass_kg_ha,Stage,a_FishBase,b_FishBase,Trophic_level,Trophic_level_se,Notes.x,Notes.y
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Scaridae sp,10,1,150,66.66666667,13.49042805,0.89936187,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Scaridae sp,8,1,150,66.66666667,6.861015346,0.457401023,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Scaridae sp,9,1,150,66.66666667,9.803486017,0.653565734,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Scaridae sp,10,1,150,66.66666667,13.49042805,0.89936187,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Pomacentrus pavo,2,1,60,166.6666667,0.159204862,0.026534144,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Scarus psittacus,25,1,150,66.66666667,275.2891179,18.35260786,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Scarus psittacus,23,1,150,66.66666667,213.6505619,14.24337079,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,3,1,60,166.6666667,0.669433821,0.111572303,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Thalassoma hardwicke,6,1,150,66.66666667,2.256132934,0.150408862,,0.00955,3.05,3.5,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),3,Zebrasoma velifer,20,1,150,66.66666667,162.9436807,10.86291205,,0.02512,2.93,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Acanthurus nigricauda,23,1,150,66.66666667,245.8892169,16.39261446,,0.02291,2.96,3,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Acanthurus nigrofuscus,14,1,150,66.66666667,62.23744599,4.149163066,,0.02455,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Chaetodon vagabundus,13,1,150,66.66666667,41.63840546,2.775893697,,0.01995,2.98,2.9,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Chaetodon vagabundus,13,1,150,66.66666667,41.63840546,2.775893697,,0.01995,2.98,2.9,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Chrysiptera brownriggii,3,1,60,166.6666667,0.39015,0.065025,,0.01445,3,2.7,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Chrysiptera glauca,6,1,60,166.6666667,3.1212,0.5202,,0.01445,3,2.4,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,29,1,150,66.66666667,337.8526582,22.52351055,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,29,1,150,66.66666667,337.8526582,22.52351055,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,29,1,150,66.66666667,337.8526582,22.52351055,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,24,1,150,66.66666667,192.9543359,12.86362239,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,25,1,150,66.66666667,217.7367279,14.51578186,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,26,1,150,66.66666667,244.5402639,16.30268426,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,27,1,150,66.66666667,273.4424952,18.22949968,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,28,1,150,66.66666667,304.5208542,20.30139028,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,29,1,150,66.66666667,337.8526582,22.52351055,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,30,1,150,66.66666667,373.5151145,24.90100764,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,30,1,150,66.66666667,373.5151145,24.90100764,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,24,1,150,66.66666667,192.9543359,12.86362239,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Crenimugil crenilabis,27,1,150,66.66666667,273.4424952,18.22949968,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Ctenochaetus striatus,16,1,150,66.66666667,88.34743718,5.889829145,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Ctenochaetus striatus,17,1,150,66.66666667,105.7769168,7.051794451,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Ctenochaetus striatus,18,1,150,66.66666667,125.3478668,8.356524455,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Ctenochaetus striatus,19,1,150,66.66666667,147.1823735,9.812158233,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Ctenochaetus striatus,20,1,150,66.66666667,171.4023194,11.42682129,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Ctenochaetus striatus,22,1,150,66.66666667,227.4851069,15.1656738,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Halichoeres trimaculatus,9,1,150,66.66666667,7.45767,0.497178,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Halichoeres trimaculatus,6,1,150,66.66666667,2.20968,0.147312,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Labroides dimidiatus,7,1,150,66.66666667,2.812393475,0.187492898,,0.00589,3.17,3.5,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Lutjanus fulvus,25,1,150,66.66666667,221.8130538,14.78753692,,0.01514,2.98,3.6,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,6,1,60,166.6666667,3.98035313,0.663392188,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Rhinecanthus aculeatus,18,1,150,66.66666667,88.16388003,5.877592002,,0.01905,2.92,3.2,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Rhinecanthus aculeatus,18,1,150,66.66666667,88.16388003,5.877592002,,0.01905,2.92,3.2,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Scarus psittacus,25,1,150,66.66666667,275.2891179,18.35260786,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes albifasciatus,6,1,60,166.6666667,4.232677101,0.705446184,,0.01995,2.99,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,12,1,60,166.6666667,44.66315759,7.443859598,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,12,1,60,166.6666667,44.66315759,7.443859598,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),4,Thalassoma hardwicke,9,1,150,66.66666667,7.770393731,0.518026249,,0.00955,3.05,3.5,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus nigricauda,20,1,150,66.66666667,162.5825296,10.83883531,,0.02291,2.96,3,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus nigricauda,23,1,150,66.66666667,245.8892169,16.39261446,,0.02291,2.96,3,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus nigricauda,25,1,150,66.66666667,314.7222989,20.98148659,,0.02291,2.96,3,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus nigrofuscus,15,1,150,66.66666667,76.39105992,5.092737328,,0.02455,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus nigrofuscus,16,1,150,66.66666667,92.53112555,6.168741703,,0.02455,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus triostegus,4,1,150,66.66666667,1.452539068,0.096835938,,0.02399,2.96,2.8,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Acanthurus triostegus,4,1,150,66.66666667,1.452539068,0.096835938,,0.02399,2.96,2.8,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Bothus mancus,30,1,150,66.66666667,323.8883268,21.59255512,,0.01047,3.04,4.4,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Centropyge flavissima,11,1,150,66.66666667,39.01525135,2.601016757,,0.03467,2.93,2.8,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Centropyge flavissima,8,1,150,66.66666667,15.34643497,1.023095665,,0.03467,2.93,2.8,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Centropyge flavissima,10,1,150,66.66666667,29.50895578,1.967263719,,0.03467,2.93,2.8,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chaetodon citrinellus,4,1,150,66.66666667,1.368050294,0.091203353,,0.02291,2.95,3.5,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chaetodon citrinellus,4,1,150,66.66666667,1.368050294,0.091203353,,0.02291,2.95,3.5,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chaetodon vagabundus,15,1,150,66.66666667,63.78151811,4.252101208,,0.01995,2.98,2.9,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chlorurus spilurus,20,1,150,66.66666667,110.191125,7.346074999,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chlorurus spilurus,12,1,150,66.66666667,23.43931447,1.562620964,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chlorurus spilurus,10,1,150,66.66666667,13.49042805,0.89936187,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chlorurus spilurus,20,1,150,66.66666667,110.191125,7.346074999,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chrysiptera brownriggii,2,1,60,166.6666667,0.1156,0.019266667,,0.01445,3,2.7,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chrysiptera brownriggii,3,1,60,166.6666667,0.39015,0.065025,,0.01445,3,2.7,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chrysiptera brownriggii,3,1,60,166.6666667,0.39015,0.065025,,0.01445,3,2.7,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Chrysiptera glauca,6,1,60,166.6666667,3.1212,0.5202,,0.01445,3,2.4,0.3,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Crenimugil crenilabis,25,1,150,66.66666667,217.7367279,14.51578186,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Crenimugil crenilabis,26,1,150,66.66666667,244.5402639,16.30268426,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Crenimugil crenilabis,32,1,150,66.66666667,452.1402836,30.14268557,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Crenimugil crenilabis,33,1,150,66.66666667,495.2568928,33.01712619,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Crenimugil crenilabis,29,1,150,66.66666667,337.8526582,22.52351055,,0.01585,2.96,2.3,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Ctenochaetus striatus,17,1,150,66.66666667,105.7769168,7.051794451,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Ctenochaetus striatus,18,1,150,66.66666667,125.3478668,8.356524455,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Ctenochaetus striatus,19,1,150,66.66666667,147.1823735,9.812158233,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Ctenochaetus striatus,20,1,150,66.66666667,171.4023194,11.42682129,,0.02344,2.97,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,8,1,150,66.66666667,5.23776,0.349184,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,6,1,150,66.66666667,2.20968,0.147312,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,8,1,150,66.66666667,5.23776,0.349184,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,9,1,150,66.66666667,7.45767,0.497178,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,10,1,150,66.66666667,10.23,0.682,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,6,1,150,66.66666667,2.20968,0.147312,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,8,1,150,66.66666667,5.23776,0.349184,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Halichoeres trimaculatus,10,1,150,66.66666667,10.23,0.682,,0.01023,3,3.5,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Labroides dimidiatus,7,1,150,66.66666667,2.812393475,0.187492898,,0.00589,3.17,3.5,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Lutjanus fulvus,20,1,150,66.66666667,114.0762568,7.605083788,,0.01514,2.98,3.6,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Lutjanus fulvus,17,1,150,66.66666667,70.28516373,4.685677582,,0.01514,2.98,3.6,0.5,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,6,1,60,166.6666667,3.98035313,0.663392188,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,7,1,60,166.6666667,6.252816694,1.042136116,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,6,1,60,166.6666667,3.98035313,0.663392188,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,7,1,60,166.6666667,6.252816694,1.042136116,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,6,1,60,166.6666667,3.98035313,0.663392188,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,7,1,60,166.6666667,6.252816694,1.042136116,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,4,1,60,166.6666667,1.21331681,0.202219468,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,5,1,60,166.6666667,2.333031232,0.388838539,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,6,1,60,166.6666667,3.98035313,0.663392188,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,7,1,60,166.6666667,6.252816694,1.042136116,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,7,1,60,166.6666667,6.252816694,1.042136116,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,3,1,60,166.6666667,0.522280386,0.087046731,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Pomacentrus pavo,2,1,60,166.6666667,0.159204862,0.026534144,,0.02089,2.93,3,0.2,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Rhinecanthus aculeatus,16,1,150,66.66666667,62.50652126,4.167101418,,0.01905,2.92,3.2,0.1,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Scarus psittacus,12,1,150,66.66666667,29.56394637,1.970929758,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Scarus psittacus,20,1,150,66.66666667,139.6955605,9.313037368,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Scarus psittacus,18,1,150,66.66666667,101.4097783,6.760651887,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Scarus psittacus,23,1,150,66.66666667,213.6505619,14.24337079,IP,0.01549,3.04,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,4,1,150,66.66666667,1.600560231,0.106704015,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,7,1,150,66.66666667,8.723229715,0.581548648,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,4,1,150,66.66666667,1.600560231,0.106704015,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,3,1,150,66.66666667,0.669433821,0.044628921,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,5,1,150,66.66666667,3.147091436,0.209806096,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,4,1,150,66.66666667,1.600560231,0.106704015,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Stegastes nigricans,3,1,150,66.66666667,0.669433821,0.044628921,,0.02399,3.03,2.2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Thalassoma hardwicke,8,1,150,66.66666667,5.425350891,0.361690059,,0.00955,3.05,3.5,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Thalassoma hardwicke,10,1,150,66.66666667,10.71527624,0.714351749,,0.00955,3.05,3.5,0.4,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Zebrasoma velifer,20,1,150,66.66666667,162.9436807,10.86291205,,0.02512,2.93,2,0,,
8-Nov-21,15:25-17:05,Reiono,Exposed (southeast),5,Zebrasoma velifer,20,1,150,66.66666667,162.9436807,10.86291205,,0.02512,2.93,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),1,Acanthurus nigricauda,22,1,150,66.66666667,215.5739227,14.37159485,,0.02291,2.96,3,0.4,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),1,Acanthurus nigricauda,30,1,150,66.66666667,539.8884085,35.99256056,,0.02291,2.96,3,0.4,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),1,Acanthurus nigrofuscus,12,1,150,66.66666667,39.37493023,2.624995348,,0.02455,2.97,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),1,Acanthurus triostegus,13,1,150,66.66666667,47.5666505,3.171110033,,0.02399,2.96,2.8,0.4,,
